Temps,Taille de la population
5916.664207047055,16
5883.43982580319,16
5866.637115169719,16
5820.24209670814,16
5752.227239995203,16
5734.803225912053,16
5699.525363156319,16
5645.85324661782,16
5608.408545344883,16
5556.783130426033,16
5495.726003675704,16
5476.66270555617,16
5445.274138353789,16
5421.619487176048,16
5381.8618654133015,16
5350.155837885551,16
5308.56201666772,16
5290.521983872685,16
5253.202877015003,16
5214.3323561341585,16
5190.644077867722,16
5167.86282782329,16
5117.975256572799,16
5079.064670984072,16
5062.975880035738,16
5014.8952539719985,16
4996.890799341188,16
4959.952026700839,16
4927.2667732890895,16
4883.129418059128,16
4862.545308041346,16
4831.178325609682,16
4813.108080568352,16
4770.553745614269,16
4748.58010015986,16
4708.116188850036,16
4662.560782265385,16
4629.295498710018,16
4603.6333797683665,16
4573.8602965436785,16
4557.667134417505,16
4533.67386282983,16
4479.153478694093,16
4425.8871062658645,16
4396.213444628541,16
4371.86870813008,16
4326.3358250284755,16
4304.129632363691,16
4279.787821905183,16
4232.764789752416,16
4169.173013281898,16
4116.698137596722,16
4088.300229318053,16
4059.5964439093163,16
4029.3784695098425,16
4011.681183357916,16
3985.3780489286974,16
3961.282462309123,16
3917.452627202568,16
3899.937677061801,16
3868.730605452504,16
3824.002098678069,16
3791.2219747947615,16
3744.2117234462157,16
3702.972404263002,16
3682.0677753478076,16
3658.24469428556,16
3628.363753688818,16
3567.9936143735954,16
3547.805522987881,16
3501.6516133084647,16
3482.4113566868004,16
3438.190347587518,16
3417.1718874182784,16
3393.7573271539277,16
3340.66743645902,16
3316.164882784478,16
3299.8283715465136,16
3264.155306832793,16
3207.6369490488414,16
3179.4615877828433,16
3125.5494459602705,16
3092.1854299314277,16
3065.802489572866,16
3039.1948623787384,16
3009.965672059491,16
2988.188522013846,16
2926.8019170051352,16
2909.4708414799934,16
2853.3578787392576,16
2817.426868501119,16
2784.9146543483735,16
2763.331556764209,16
2744.5832209745836,16
2710.194909651186,16
2675.2618152183563,16
2648.491850126686,16
2631.2406161760273,16
2614.118891622388,16
2564.9893534474527,16
2528.097190348034,16
2491.5978421291643,16
2436.833674452483,16
2405.283530284483,16
2356.146873081281,16
2337.513791012365,16
2294.1146871638502,16
2275.8265696966077,16
2246.0224855765696,16
2225.1925285754896,16
2194.919023928298,16
2156.840211855132,16
2103.477989801057,16
2080.4348963033617,16
2044.561808106625,16
1999.6048890500279,16
1980.316663961153,16
1962.5860985049324,16
1932.9482892663584,16
1882.4442138050151,16
1852.4862738827685,16
1789.510397366652,16
1734.8422961149913,16
1671.2749257147077,16
1641.0686191731206,16
1597.9758807174803,16
1559.2510041512107,16
1528.036350283979,16
1487.6060345040394,16
1460.1283585131382,16
1439.8249026314952,16
1389.9223679970983,16
1335.1103721925606,16
1313.7427328467309,16
1278.4416859310636,16
1244.00480742703,16
1208.817229939675,16
1180.2182536852292,16
1158.2333695425536,16
1129.974265208379,16
1096.7824961391138,16
1072.341062008416,16
1035.7294828319398,16
991.8372342844814,16
941.538204692003,16
892.6556813163111,16
833.8125757763443,16
816.2109068226838,16
779.5285313096704,16
736.7320179980212,16
686.476610965572,16
644.8990733063171,16
598.406309680053,16
566.3453375709817,16
549.1330886668524,16
515.0786139667838,16
496.1128994877043,16
448.39969020344284,16
388.0757392268487,16
347.3861442495579,16
320.6115121337918,16
271.3821937854078,16
216.04896141512077,16
187.83196211962627,16
159.32530100152616,16
121.98679327578004,16
56.560147490220146,15
9971.710885672617,15
9948.04554775618,15
9913.354663811138,15
9877.765197251061,15
9855.945718072684,15
9817.028403829507,15
9771.794557395173,15
9750.9440567048,15
9731.55427207473,15
9688.308138798133,15
9641.32682032499,15
9609.19675437069,15
9568.747590231487,15
9513.71661893432,15
9473.23533508826,15
9446.523149603154,15
9417.505368326736,15
9381.119749349871,15
9356.642770577084,15
9307.894497281468,15
9286.914385144819,15
9234.19165950153,15
9213.718230771068,15
9186.419652337347,15
9133.950639857465,15
9083.768565502069,15
9051.495193880472,15
9019.44287666301,15
8993.096499357142,15
8955.809319043086,15
8931.192082853731,15
8891.90218226116,15
8860.973115653838,15
8815.321874406724,15
8790.598603710507,15
8745.316644815653,15
8700.260726211865,15
8663.556597626055,15
8615.825026403509,15
8585.885058777916,15
8567.918397981579,15
8547.845947078991,15
8489.956589130185,15
8456.264787051347,15
8439.330409547145,15
8412.194735625237,15
8376.728412894026,15
8358.368443725576,15
8305.324100905626,15
8265.019413235053,15
8224.314922102894,15
8177.2065818976525,15
8148.033367024306,15
8108.49563110319,15
8068.0006483202815,15
8039.715442180919,15
8000.916710541243,15
7949.082177895563,15
7927.346864412337,15
7901.928122918665,15
7862.53984611271,15
7830.08623780891,15
7811.177550501006,15
7768.07723173375,15
7719.555111361512,15
7661.40472792729,15
7614.192287530572,15
7571.032219840286,15
7508.610513858726,15
7447.642904597428,15
7405.906396202707,15
7378.786832780906,15
7361.313816501416,15
7302.803133257993,15
7284.982539868049,15
7249.269687716024,15
7213.4228032907085,15
7171.336614644325,15
7128.365104273624,15
7099.980830160346,15
7070.9811385252915,15
7051.9125878818895,15
7018.741041126142,15
6994.846480530449,15
6969.396677378343,15
6946.26977379877,15
6895.346427796256,15
6849.201519037227,15
6815.182970170991,15
6761.352875896351,15
6704.061271168248,15
6684.5232248830425,15
6640.0934468515225,15
6605.133541011928,15
6570.613865995612,15
6541.952042497708,15
6515.185532888566,15
6451.3199135302275,15
6435.072105287299,15
6399.106497901186,15
6375.400276796868,15
6317.048393371601,15
6270.531577251119,15
6228.551466129318,15
6159.4198371264,15
6134.991112656059,15
6104.1776666518235,15
6081.384066486292,15
6058.377437485612,15
6003.6805423933665,15
5959.843311684997,15
5935.441648205419,15
5916.664207047055,15
5883.43982580319,15
5866.637115169719,15
5820.24209670814,15
5752.227239995203,15
5734.803225912053,15
5699.525363156319,15
5645.85324661782,15
5608.408545344883,15
5556.783130426033,15
5495.726003675704,15
5476.66270555617,15
5445.274138353789,15
5421.619487176048,15
5381.8618654133015,15
5350.155837885551,15
5308.56201666772,15
5290.521983872685,15
5253.202877015003,15
5214.3323561341585,15
5190.644077867722,15
5167.86282782329,15
5117.975256572799,15
5079.064670984072,15
5062.975880035738,15
5014.8952539719985,15
4996.890799341188,15
4959.952026700839,15
4927.2667732890895,15
4883.129418059128,15
4862.545308041346,15
4831.178325609682,15
4813.108080568352,15
4770.553745614269,15
4748.58010015986,15
4708.116188850036,15
4662.560782265385,15
4629.295498710018,15
4603.6333797683665,15
4573.8602965436785,15
4557.667134417505,15
4533.67386282983,15
4479.153478694093,15
4425.8871062658645,15
4396.213444628541,15
4371.86870813008,15
4326.3358250284755,15
4304.129632363691,15
4279.787821905183,15
4232.764789752416,15
4169.173013281898,15
4116.698137596722,15
4088.300229318053,15
4059.5964439093163,15
4029.3784695098425,15
4011.681183357916,15
3985.3780489286974,15
3961.282462309123,15
3917.452627202568,15
3899.937677061801,15
3868.730605452504,15
3824.002098678069,15
3791.2219747947615,15
3744.2117234462157,15
3702.972404263002,15
3682.0677753478076,15
3658.24469428556,15
3628.363753688818,15
3567.9936143735954,15
3547.805522987881,15
3501.6516133084647,15
3482.4113566868004,15
3438.190347587518,15
3417.1718874182784,15
3393.7573271539277,15
3340.66743645902,15
3316.164882784478,15
3299.8283715465136,15
3264.155306832793,15
3207.6369490488414,15
3179.4615877828433,15
3125.5494459602705,15
3092.1854299314277,15
3065.802489572866,15
3039.1948623787384,15
3009.965672059491,15
2988.188522013846,15
2926.8019170051352,15
2909.4708414799934,15
2853.3578787392576,15
2817.426868501119,15
2784.9146543483735,15
2763.331556764209,15
2744.5832209745836,15
2710.194909651186,15
2675.2618152183563,15
2648.491850126686,15
2631.2406161760273,15
2614.118891622388,15
2564.9893534474527,15
2528.097190348034,15
2491.5978421291643,15
2436.833674452483,15
2405.283530284483,15
2356.146873081281,15
2337.513791012365,15
2294.1146871638502,15
2275.8265696966077,15
2246.0224855765696,15
2225.1925285754896,15
2194.919023928298,15
2156.840211855132,15
2103.477989801057,15
2080.4348963033617,15
2044.561808106625,15
1999.6048890500279,15
1980.316663961153,15
1962.5860985049324,15
1932.9482892663584,15
1882.4442138050151,15
1852.4862738827685,15
1789.510397366652,15
1734.8422961149913,15
1671.2749257147077,15
1641.0686191731206,15
1597.9758807174803,15
1559.2510041512107,15
1528.036350283979,15
1487.6060345040394,15
1460.1283585131382,15
1439.8249026314952,15
1389.9223679970983,15
1335.1103721925606,15
1313.7427328467309,15
1278.4416859310636,15
1244.00480742703,15
1208.817229939675,15
1180.2182536852292,15
1158.2333695425536,15
1129.974265208379,15
1096.7824961391138,15
1072.341062008416,15
1035.7294828319398,15
991.8372342844814,15
941.538204692003,15
892.6556813163111,15
833.8125757763443,15
816.2109068226838,15
779.5285313096704,15
736.7320179980212,15
686.476610965572,15
644.8990733063171,15
598.406309680053,15
566.3453375709817,15
549.1330886668524,15
515.0786139667838,15
496.1128994877043,15
448.39969020344284,15
388.0757392268487,15
347.3861442495579,15
320.6115121337918,15
271.3821937854078,15
216.04896141512077,15
187.83196211962627,15
159.32530100152616,15
121.98679327578004,15
56.560147490220146,14
9972.146875542454,14
9930.341587915333,14
9873.450171882789,14
9811.678497143392,14
9766.8134744249,14
9730.518535460593,14
9701.015624445894,14
9678.805858679407,14
9661.622882695161,14
9634.864680814184,14
9610.507587386113,14
9584.452330038848,14
9537.024796222999,14
9510.409531080122,14
9481.01065437329,14
9451.323690872445,14
9416.983055251783,14
9388.822266981368,14
9370.505394891306,14
9342.982173595023,14
9325.714422464676,14
9275.623422048631,14
9246.455124475255,14
9216.905265511214,14
9184.313391700583,14
9166.569763249545,14
9125.44887838137,14
9083.87824930908,14
9032.168629698705,14
9003.380827981997,14
8947.160361703427,14
8923.027438580357,14
8898.031651685767,14
8834.36205025735,14
8790.598603710507,14
8745.316644815653,14
8700.260726211865,14
8663.556597626055,14
8615.825026403509,14
8585.885058777916,14
8567.918397981579,14
8547.845947078991,14
8489.956589130185,14
8456.264787051347,14
8439.330409547145,14
8412.194735625237,14
8376.728412894026,14
8358.368443725576,14
8305.324100905626,14
8265.019413235053,14
8224.314922102894,14
8177.2065818976525,14
8148.033367024306,14
8108.49563110319,14
8068.0006483202815,14
8039.715442180919,14
8000.916710541243,14
7949.082177895563,14
7927.346864412337,14
7901.928122918665,14
7862.53984611271,14
7830.08623780891,14
7811.177550501006,14
7768.07723173375,14
7719.555111361512,14
7661.40472792729,14
7614.192287530572,14
7571.032219840286,14
7508.610513858726,14
7447.642904597428,14
7405.906396202707,14
7378.786832780906,14
7361.313816501416,14
7302.803133257993,14
7284.982539868049,14
7249.269687716024,14
7213.4228032907085,14
7171.336614644325,14
7128.365104273624,14
7099.980830160346,14
7070.9811385252915,14
7051.9125878818895,14
7018.741041126142,14
6994.846480530449,14
6969.396677378343,14
6946.26977379877,14
6895.346427796256,14
6849.201519037227,14
6815.182970170991,14
6761.352875896351,14
6704.061271168248,14
6684.5232248830425,14
6640.0934468515225,14
6605.133541011928,14
6570.613865995612,14
6541.952042497708,14
6515.185532888566,14
6451.3199135302275,14
6435.072105287299,14
6399.106497901186,14
6375.400276796868,14
6317.048393371601,14
6270.531577251119,14
6228.551466129318,14
6159.4198371264,14
6134.991112656059,14
6104.1776666518235,14
6081.384066486292,14
6058.377437485612,14
6003.6805423933665,14
5959.843311684997,14
5935.441648205419,14
5916.664207047055,14
5883.43982580319,14
5866.637115169719,14
5820.24209670814,14
5752.227239995203,14
5734.803225912053,14
5699.525363156319,14
5645.85324661782,14
5608.408545344883,14
5556.783130426033,14
5495.726003675704,14
5476.66270555617,14
5445.274138353789,14
5421.619487176048,14
5381.8618654133015,14
5350.155837885551,14
5308.56201666772,14
5290.521983872685,14
5253.202877015003,14
5214.3323561341585,14
5190.644077867722,14
5167.86282782329,14
5117.975256572799,14
5079.064670984072,14
5062.975880035738,14
5014.8952539719985,14
4996.890799341188,14
4959.952026700839,14
4927.2667732890895,14
4883.129418059128,14
4862.545308041346,14
4831.178325609682,14
4813.108080568352,14
4770.553745614269,14
4748.58010015986,14
4708.116188850036,14
4662.560782265385,14
4629.295498710018,14
4603.6333797683665,14
4573.8602965436785,14
4557.667134417505,14
4533.67386282983,14
4479.153478694093,14
4425.8871062658645,14
4396.213444628541,14
4371.86870813008,14
4326.3358250284755,14
4304.129632363691,14
4279.787821905183,14
4232.764789752416,14
4169.173013281898,14
4116.698137596722,14
4088.300229318053,14
4059.5964439093163,14
4029.3784695098425,14
4011.681183357916,14
3985.3780489286974,14
3961.282462309123,14
3917.452627202568,14
3899.937677061801,14
3868.730605452504,14
3824.002098678069,14
3791.2219747947615,14
3744.2117234462157,14
3702.972404263002,14
3682.0677753478076,14
3658.24469428556,14
3628.363753688818,14
3567.9936143735954,14
3547.805522987881,14
3501.6516133084647,14
3482.4113566868004,14
3438.190347587518,14
3417.1718874182784,14
3393.7573271539277,14
3340.66743645902,14
3316.164882784478,14
3299.8283715465136,14
3264.155306832793,14
3207.6369490488414,14
3179.4615877828433,14
3125.5494459602705,14
3092.1854299314277,14
3065.802489572866,14
3039.1948623787384,14
3009.965672059491,14
2988.188522013846,14
2926.8019170051352,14
2909.4708414799934,14
2853.3578787392576,14
2817.426868501119,14
2784.9146543483735,14
2763.331556764209,14
2744.5832209745836,14
2710.194909651186,14
2675.2618152183563,14
2648.491850126686,14
2631.2406161760273,14
2614.118891622388,14
2564.9893534474527,14
2528.097190348034,14
2491.5978421291643,14
2436.833674452483,14
2405.283530284483,14
2356.146873081281,14
2337.513791012365,14
2294.1146871638502,14
2275.8265696966077,14
2246.0224855765696,14
2225.1925285754896,14
2194.919023928298,14
2156.840211855132,14
2103.477989801057,14
2080.4348963033617,14
2044.561808106625,14
1999.6048890500279,14
1980.316663961153,14
1962.5860985049324,14
1932.9482892663584,14
1882.4442138050151,14
1852.4862738827685,14
1789.510397366652,14
1734.8422961149913,14
1671.2749257147077,14
1641.0686191731206,14
1597.9758807174803,14
1559.2510041512107,14
1528.036350283979,14
1487.6060345040394,14
1460.1283585131382,14
1439.8249026314952,14
1389.9223679970983,14
1335.1103721925606,14
1313.7427328467309,14
1278.4416859310636,14
1244.00480742703,14
1208.817229939675,14
1180.2182536852292,14
1158.2333695425536,14
1129.974265208379,14
1096.7824961391138,14
1072.341062008416,14
1035.7294828319398,14
991.8372342844814,14
941.538204692003,14
892.6556813163111,14
833.8125757763443,14
816.2109068226838,14
779.5285313096704,14
736.7320179980212,14
686.476610965572,14
644.8990733063171,14
598.406309680053,14
566.3453375709817,14
549.1330886668524,14
515.0786139667838,14
496.1128994877043,14
448.39969020344284,14
388.0757392268487,14
347.3861442495579,14
320.6115121337918,14
271.3821937854078,14
216.04896141512077,14
187.83196211962627,14
159.32530100152616,14
121.98679327578004,14
56.560147490220146,13
9972.966450980513,13
9948.04554775618,13
9913.354663811138,13
9877.765197251061,13
9855.945718072684,13
9817.028403829507,13
9771.794557395173,13
9750.9440567048,13
9731.55427207473,13
9688.308138798133,13
9641.32682032499,13
9609.19675437069,13
9568.747590231487,13
9513.71661893432,13
9473.23533508826,13
9446.523149603154,13
9417.505368326736,13
9381.119749349871,13
9356.642770577084,13
9307.894497281468,13
9286.914385144819,13
9234.19165950153,13
9213.718230771068,13
9186.419652337347,13
9133.950639857465,13
9083.768565502069,13
9051.495193880472,13
9019.44287666301,13
8993.096499357142,13
8955.809319043086,13
8931.192082853731,13
8891.90218226116,13
8860.973115653838,13
8815.321874406724,13
8790.598603710507,13
8745.316644815653,13
8700.260726211865,13
8663.556597626055,13
8615.825026403509,13
8585.885058777916,13
8567.918397981579,13
8547.845947078991,13
8489.956589130185,13
8456.264787051347,13
8439.330409547145,13
8412.194735625237,13
8376.728412894026,13
8358.368443725576,13
8305.324100905626,13
8265.019413235053,13
8224.314922102894,13
8177.2065818976525,13
8148.033367024306,13
8108.49563110319,13
8068.0006483202815,13
8039.715442180919,13
8000.916710541243,13
7949.082177895563,13
7927.346864412337,13
7901.928122918665,13
7862.53984611271,13
7830.08623780891,13
7811.177550501006,13
7768.07723173375,13
7719.555111361512,13
7661.40472792729,13
7614.192287530572,13
7571.032219840286,13
7508.610513858726,13
7447.642904597428,13
7405.906396202707,13
7378.786832780906,13
7361.313816501416,13
7302.803133257993,13
7284.982539868049,13
7249.269687716024,13
7213.4228032907085,13
7171.336614644325,13
7128.365104273624,13
7099.980830160346,13
7070.9811385252915,13
7051.9125878818895,13
7018.741041126142,13
6994.846480530449,13
6969.396677378343,13
6946.26977379877,13
6895.346427796256,13
6849.201519037227,13
6815.182970170991,13
6761.352875896351,13
6704.061271168248,13
6684.5232248830425,13
6640.0934468515225,13
6605.133541011928,13
6570.613865995612,13
6541.952042497708,13
6515.185532888566,13
6451.3199135302275,13
6435.072105287299,13
6399.106497901186,13
6375.400276796868,13
6317.048393371601,13
6270.531577251119,13
6228.551466129318,13
6159.4198371264,13
6134.991112656059,13
6104.1776666518235,13
6081.384066486292,13
6058.377437485612,13
6003.6805423933665,13
5959.843311684997,13
5935.441648205419,13
5916.664207047055,13
5883.43982580319,13
5866.637115169719,13
5820.24209670814,13
5752.227239995203,13
5734.803225912053,13
5699.525363156319,13
5645.85324661782,13
5608.408545344883,13
5556.783130426033,13
5495.726003675704,13
5476.66270555617,13
5445.274138353789,13
5421.619487176048,13
5381.8618654133015,13
5350.155837885551,13
5308.56201666772,13
5290.521983872685,13
5253.202877015003,13
5214.3323561341585,13
5190.644077867722,13
5167.86282782329,13
5117.975256572799,13
5079.064670984072,13
5062.975880035738,13
5014.8952539719985,13
4996.890799341188,13
4959.952026700839,13
4927.2667732890895,13
4883.129418059128,13
4862.545308041346,13
4831.178325609682,13
4813.108080568352,13
4770.553745614269,13
4748.58010015986,13
4708.116188850036,13
4662.560782265385,13
4629.295498710018,13
4603.6333797683665,13
4573.8602965436785,13
4557.667134417505,13
4533.67386282983,13
4479.153478694093,13
4425.8871062658645,13
4396.213444628541,13
4371.86870813008,13
4326.3358250284755,13
4304.129632363691,13
4279.787821905183,13
4232.764789752416,13
4169.173013281898,13
4116.698137596722,13
4088.300229318053,13
4059.5964439093163,13
4029.3784695098425,13
4011.681183357916,13
3985.3780489286974,13
3961.282462309123,13
3917.452627202568,13
3899.937677061801,13
3868.730605452504,13
3824.002098678069,13
3791.2219747947615,13
3744.2117234462157,13
3702.972404263002,13
3682.0677753478076,13
3658.24469428556,13
3628.363753688818,13
3567.9936143735954,13
3547.805522987881,13
3501.6516133084647,13
3482.4113566868004,13
3438.190347587518,13
3417.1718874182784,13
3393.7573271539277,13
3340.66743645902,13
3316.164882784478,13
3299.8283715465136,13
3264.155306832793,13
3207.6369490488414,13
3179.4615877828433,13
3125.5494459602705,13
3092.1854299314277,13
3065.802489572866,13
3039.1948623787384,13
3009.965672059491,13
2988.188522013846,13
2926.8019170051352,13
2909.4708414799934,13
2853.3578787392576,13
2817.426868501119,13
2784.9146543483735,13
2763.331556764209,13
2744.5832209745836,13
2710.194909651186,13
2675.2618152183563,13
2648.491850126686,13
2631.2406161760273,13
2614.118891622388,13
2564.9893534474527,13
2528.097190348034,13
2491.5978421291643,13
2436.833674452483,13
2405.283530284483,13
2356.146873081281,13
2337.513791012365,13
2294.1146871638502,13
2275.8265696966077,13
2246.0224855765696,13
2225.1925285754896,13
2194.919023928298,13
2156.840211855132,13
2103.477989801057,13
2080.4348963033617,13
2044.561808106625,13
1999.6048890500279,13
1980.316663961153,13
1962.5860985049324,13
1932.9482892663584,13
1882.4442138050151,13
1852.4862738827685,13
1789.510397366652,13
1734.8422961149913,13
1671.2749257147077,13
1641.0686191731206,13
1597.9758807174803,13
1559.2510041512107,13
1528.036350283979,13
1487.6060345040394,13
1460.1283585131382,13
1439.8249026314952,13
1389.9223679970983,13
1335.1103721925606,13
1313.7427328467309,13
1278.4416859310636,13
1244.00480742703,13
1208.817229939675,13
1180.2182536852292,13
1158.2333695425536,13
1129.974265208379,13
1096.7824961391138,13
1072.341062008416,13
1035.7294828319398,13
991.8372342844814,13
941.538204692003,13
892.6556813163111,13
833.8125757763443,13
816.2109068226838,13
779.5285313096704,13
736.7320179980212,13
686.476610965572,13
644.8990733063171,13
598.406309680053,13
566.3453375709817,13
549.1330886668524,13
515.0786139667838,13
496.1128994877043,13
448.39969020344284,13
388.0757392268487,13
347.3861442495579,13
320.6115121337918,13
271.3821937854078,13
216.04896141512077,13
187.83196211962627,13
159.32530100152616,13
121.98679327578004,13
56.560147490220146,12
9973.697748930514,12
9948.04554775618,12
9913.354663811138,12
9877.765197251061,12
9855.945718072684,12
9817.028403829507,12
9771.794557395173,12
9750.9440567048,12
9731.55427207473,12
9688.308138798133,12
9641.32682032499,12
9609.19675437069,12
9568.747590231487,12
9513.71661893432,12
9473.23533508826,12
9446.523149603154,12
9417.505368326736,12
9381.119749349871,12
9356.642770577084,12
9307.894497281468,12
9286.914385144819,12
9234.19165950153,12
9213.718230771068,12
9186.419652337347,12
9133.950639857465,12
9083.768565502069,12
9051.495193880472,12
9019.44287666301,12
8993.096499357142,12
8955.809319043086,12
8931.192082853731,12
8891.90218226116,12
8860.973115653838,12
8815.321874406724,12
8790.598603710507,12
8745.316644815653,12
8700.260726211865,12
8663.556597626055,12
8615.825026403509,12
8585.885058777916,12
8567.918397981579,12
8547.845947078991,12
8489.956589130185,12
8456.264787051347,12
8439.330409547145,12
8412.194735625237,12
8376.728412894026,12
8358.368443725576,12
8305.324100905626,12
8265.019413235053,12
8224.314922102894,12
8177.2065818976525,12
8148.033367024306,12
8108.49563110319,12
8068.0006483202815,12
8039.715442180919,12
8000.916710541243,12
7949.082177895563,12
7927.346864412337,12
7901.928122918665,12
7862.53984611271,12
7830.08623780891,12
7811.177550501006,12
7768.07723173375,12
7719.555111361512,12
7661.40472792729,12
7614.192287530572,12
7571.032219840286,12
7508.610513858726,12
7447.642904597428,12
7405.906396202707,12
7378.786832780906,12
7361.313816501416,12
7302.803133257993,12
7284.982539868049,12
7249.269687716024,12
7213.4228032907085,12
7171.336614644325,12
7128.365104273624,12
7099.980830160346,12
7070.9811385252915,12
7051.9125878818895,12
7018.741041126142,12
6994.846480530449,12
6969.396677378343,12
6946.26977379877,12
6895.346427796256,12
6849.201519037227,12
6815.182970170991,12
6761.352875896351,12
6704.061271168248,12
6684.5232248830425,12
6640.0934468515225,12
6605.133541011928,12
6570.613865995612,12
6541.952042497708,12
6515.185532888566,12
6451.3199135302275,12
6435.072105287299,12
6399.106497901186,12
6375.400276796868,12
6317.048393371601,12
6270.531577251119,12
6228.551466129318,12
6159.4198371264,12
6134.991112656059,12
6104.1776666518235,12
6081.384066486292,12
6058.377437485612,12
6003.6805423933665,12
5959.843311684997,12
5935.441648205419,12
5916.664207047055,12
5883.43982580319,12
5866.637115169719,12
5820.24209670814,12
5752.227239995203,12
5734.803225912053,12
5699.525363156319,12
5645.85324661782,12
5608.408545344883,12
5556.783130426033,12
5495.726003675704,12
5476.66270555617,12
5445.274138353789,12
5421.619487176048,12
5381.8618654133015,12
5350.155837885551,12
5308.56201666772,12
5290.521983872685,12
5253.202877015003,12
5214.3323561341585,12
5190.644077867722,12
5167.86282782329,12
5117.975256572799,12
5079.064670984072,12
5062.975880035738,12
5014.8952539719985,12
4996.890799341188,12
4959.952026700839,12
4927.2667732890895,12
4883.129418059128,12
4862.545308041346,12
4831.178325609682,12
4813.108080568352,12
4770.553745614269,12
4748.58010015986,12
4708.116188850036,12
4662.560782265385,12
4629.295498710018,12
4603.6333797683665,12
4573.8602965436785,12
4557.667134417505,12
4533.67386282983,12
4479.153478694093,12
4425.8871062658645,12
4396.213444628541,12
4371.86870813008,12
4326.3358250284755,12
4304.129632363691,12
4279.787821905183,12
4232.764789752416,12
4169.173013281898,12
4116.698137596722,12
4088.300229318053,12
4059.5964439093163,12
4029.3784695098425,12
4011.681183357916,12
3985.3780489286974,12
3961.282462309123,12
3917.452627202568,12
3899.937677061801,12
3868.730605452504,12
3824.002098678069,12
3791.2219747947615,12
3744.2117234462157,12
3702.972404263002,12
3682.0677753478076,12
3658.24469428556,12
3628.363753688818,12
3567.9936143735954,12
3547.805522987881,12
3501.6516133084647,12
3482.4113566868004,12
3438.190347587518,12
3417.1718874182784,12
3393.7573271539277,12
3340.66743645902,12
3316.164882784478,12
3299.8283715465136,12
3264.155306832793,12
3207.6369490488414,12
3179.4615877828433,12
3125.5494459602705,12
3092.1854299314277,12
3065.802489572866,12
3039.1948623787384,12
3009.965672059491,12
2988.188522013846,12
2926.8019170051352,12
2909.4708414799934,12
2853.3578787392576,12
2817.426868501119,12
2784.9146543483735,12
2763.331556764209,12
2744.5832209745836,12
2710.194909651186,12
2675.2618152183563,12
2648.491850126686,12
2631.2406161760273,12
2614.118891622388,12
2564.9893534474527,12
2528.097190348034,12
2491.5978421291643,12
2436.833674452483,12
2405.283530284483,12
2356.146873081281,12
2337.513791012365,12
2294.1146871638502,12
2275.8265696966077,12
2246.0224855765696,12
2225.1925285754896,12
2194.919023928298,12
2156.840211855132,12
2103.477989801057,12
2080.4348963033617,12
2044.561808106625,12
1999.6048890500279,12
1980.316663961153,12
1962.5860985049324,12
1932.9482892663584,12
1882.4442138050151,12
1852.4862738827685,12
1789.510397366652,12
1734.8422961149913,12
1671.2749257147077,12
1641.0686191731206,12
1597.9758807174803,12
1559.2510041512107,12
1528.036350283979,12
1487.6060345040394,12
1460.1283585131382,12
1439.8249026314952,12
1389.9223679970983,12
1335.1103721925606,12
1313.7427328467309,12
1278.4416859310636,12
1244.00480742703,12
1208.817229939675,12
1180.2182536852292,12
1158.2333695425536,12
1129.974265208379,12
1096.7824961391138,12
1072.341062008416,12
1035.7294828319398,12
991.8372342844814,12
941.538204692003,12
892.6556813163111,12
833.8125757763443,12
816.2109068226838,12
779.5285313096704,12
736.7320179980212,12
686.476610965572,12
644.8990733063171,12
598.406309680053,12
566.3453375709817,12
549.1330886668524,12
515.0786139667838,12
496.1128994877043,12
448.39969020344284,12
388.0757392268487,12
347.3861442495579,12
320.6115121337918,12
271.3821937854078,12
216.04896141512077,12
187.83196211962627,12
159.32530100152616,12
121.98679327578004,12
56.560147490220146,11
9975.522160336512,11
9958.623867679367,11
9931.41521222791,11
9902.502938278794,11
9873.450171882789,11
9811.678497143392,11
9766.8134744249,11
9730.518535460593,11
9701.015624445894,11
9678.805858679407,11
9661.622882695161,11
9634.864680814184,11
9610.507587386113,11
9584.452330038848,11
9537.024796222999,11
9510.409531080122,11
9481.01065437329,11
9451.323690872445,11
9416.983055251783,11
9388.822266981368,11
9370.505394891306,11
9342.982173595023,11
9325.714422464676,11
9275.623422048631,11
9246.455124475255,11
9216.905265511214,11
9184.313391700583,11
9166.569763249545,11
9125.44887838137,11
9083.87824930908,11
9032.168629698705,11
9003.380827981997,11
8947.160361703427,11
8923.027438580357,11
8898.031651685767,11
8834.36205025735,11
8790.598603710507,11
8745.316644815653,11
8700.260726211865,11
8663.556597626055,11
8615.825026403509,11
8585.885058777916,11
8567.918397981579,11
8547.845947078991,11
8489.956589130185,11
8456.264787051347,11
8439.330409547145,11
8412.194735625237,11
8376.728412894026,11
8358.368443725576,11
8305.324100905626,11
8265.019413235053,11
8224.314922102894,11
8177.2065818976525,11
8148.033367024306,11
8108.49563110319,11
8068.0006483202815,11
8039.715442180919,11
8000.916710541243,11
7949.082177895563,11
7927.346864412337,11
7901.928122918665,11
7862.53984611271,11
7830.08623780891,11
7811.177550501006,11
7768.07723173375,11
7719.555111361512,11
7661.40472792729,11
7614.192287530572,11
7571.032219840286,11
7508.610513858726,11
7447.642904597428,11
7405.906396202707,11
7378.786832780906,11
7361.313816501416,11
7302.803133257993,11
7284.982539868049,11
7249.269687716024,11
7213.4228032907085,11
7171.336614644325,11
7128.365104273624,11
7099.980830160346,11
7070.9811385252915,11
